record_id,application_start_date,product_type,application_complete_date,policy_number,purchase_status,application_approval_decision_date,application_approval_decision,policy_purchase_date,user_age,user_gender,user_income,premium_class,policy_length_years,policy_coverage_amount,policy_monthly_premiums,lead_source
13594912156,2023-06-05 22:24,Term Life,2023-06-06,1558278,Purchased,2023-06-05,Approved,2023-06-06,54,M,55000,Non-Tobacco User,10,100000,26.58,Facebook Paid
13594323013,2023-06-05 21:14,Term Life,,,,,,,55,M,,,,,86.15,SEO
13594321727,2023-06-05 21:03,Term Life,,,,,,,62,F,,,,,85.86,SEO
13593935288,2023-06-05 19:55,Term Life,,,,,,,63,M,,,,,1181.34,Affiliate
13593880093,2023-06-05 19:54,Term Life,,,,,,,63,F,,,,,85.86,Direct
13593812367,2023-06-05 19:36,Term Life,,,,,,,32,M,,,,,54.57,SEO
13594055809,2023-06-05 19:25,Term Life,,,,,,,60,M,,,,,72.1,Direct
13594079245,2023-06-05 19:22,Term Life,2023-06-05,1558273,Pending,,In Progress,,32,F,45500,Non-Tobacco User,20,1100000,42.22,Affiliate
13593810557,2023-06-05 19:19,Term Life,,,,,,,27,M,,,,,90.47,Online Community
13593886211,2023-06-05 19:13,Term Life,2023-06-05,1558270,Customer declined,,Application cancelled,,35,M,200000,Non-Tobacco User,30,1000000,105.92,SEO
13593650998,2023-06-05 19:01,Term Life,2023-06-05,1558272,Customer declined,2023-06-05,Approved,,36,F,100000,Non-Tobacco User,30,1000000,85.44,SEO
13593438244,2023-06-05 18:16,Term Life,2023-06-05,1558274,Purchased,2023-06-06,Approved,2023-06-07,31,M,57000,Non-Tobacco User,20,1100000,59.04,Affiliate
13593490587,2023-06-05 18:05,Term Life,,,,,,,25,F,,,,,60.26,Google Paid
13593341001,2023-06-05 17:51,Term Life,,,,,,,43,F,,,,,42.03,Google Paid
13593509391,2023-06-05 17:44,Critical Illness,2023-06-05,1558268,Pending,2023-06-27,Approved,,32,F,220000,Non-Tobacco User,10,100000,37.13,Affiliate
13590924341,2023-06-05 17:38,Term Life,,,,,,,64,F,38000,,,,93.19,SEO
13591857715,2023-06-05 17:34,Term Life,,,,,,,64,F,,,,,71.46,SEO
13591943016,2023-06-05 17:26,Term Life,2023-06-05,1558262,Pending,2023-06-05,Approved,,29,M,65000,Non-Tobacco User,20,625000,36.4,Google Paid
13591855715,2023-06-05 17:15,Term Life,2023-06-05,1558265,Pending,2023-06-05,Approved,,30,F,82000,Non-Tobacco User,20,625000,25.65,Google Paid
13591774870,2023-06-05 17:08,Term Life,2023-06-05,1558259,Pending,2023-06-05,Approved,,45,F,0,Non-Tobacco User,10,500000,28.3,SEO
13591737624,2023-06-05 17:04,Term Life,2023-06-05,1558267,Pending,,In Progress,,37,F,20000,Non-Tobacco User,30,300000,34.11,Google Paid
13591817639,2023-06-05 16:53,Term Life,2023-06-05,1558260,Pending,,In Progress,,50,M,100000,Non-Tobacco User,10,500000,63.48,SEO
13591719982,2023-06-05 16:43,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13591739939,2023-06-05 16:25,Term Life,2023-06-05,1558254,Customer declined,,Application cancelled,,42,F,110000,Non-Tobacco User,20,400000,35.03,SEO
13590475333,2023-06-05 16:09,Term Life,2023-06-05,1558252,Pending,2023-06-07,Approved,,55,M,120000,Non-Tobacco User,15,200000,79.77,SEO
13590583375,2023-06-05 15:58,Term Life,,,,,,,19,M,,,,,118.82,SEO
13591373926,2023-06-05 15:46,Term Life,2023-06-05,1558245,Purchased,2023-06-05,Approved,2023-06-08,28,F,130000,Non-Tobacco User,20,1500000,52.33,SEO
13591380757,2023-06-05 15:46,Term Life,2023-06-05,1558249,Customer declined,2023-06-05,Approved,,41,F,0,Non-Tobacco User,30,200000,57.88,Facebook Paid
13591284544,2023-06-05 15:36,Term Life,2023-06-05,1558243,Pending,2023-06-07,Approved,,27,M,45000,Non-Tobacco User,10,1000000,36.21,Google Paid
13590412673,2023-06-05 15:23,Term Life,2023-06-05,1558250,Customer declined,,Application cancelled,,39,M,48000,Non-Tobacco User,30,200000,39.9,Facebook Paid
13591197249,2023-06-05 15:23,Term Life,2023-06-05,1558257,Pending,2023-06-13,Approved,,40,M,100000,Non-Tobacco User,20,400000,39.37,SEO
13591281432,2023-06-05 15:23,Term Life,2023-06-05,1558247,Purchased,2023-06-05,Approved,2023-06-08,33,M,98000,Non-Tobacco User,20,1500000,80.32,SEO
13590379677,2023-06-05 15:20,Term Life,2023-06-05,1558237,Customer declined,2023-06-05,Approved,,60,F,40000,Non-Tobacco User,15,500000,210.02,Affiliate
13590296479,2023-06-05 15:20,Term Life,2023-06-05,1558241,Customer declined,,Application cancelled,,50,F,75000,Non-Tobacco User,10,500000,43.96,Google Paid
13590252056,2023-06-05 14:53,Term Life,2023-06-05,1558239,Customer declined,,Application cancelled,,60,M,120000,Non-Tobacco User,15,500000,304.26,Affiliate
13589933639,2023-06-05 14:35,Term Life,,,,,,,29,F,,,,,123.99,SEO
13591052164,2023-06-05 14:24,Term Life,,,,,,,32,M,98000,,,,210.23,SEO
13590056797,2023-06-05 14:22,Term Life,2023-06-05,1558234,Customer declined,,Application cancelled,,45,F,101000,Non-Tobacco User,10,425000,26.19,Mortgage
13589828242,2023-06-05 13:59,Term Life,,,,,,,24,M,,,,,8.81,Google Paid
13589843790,2023-06-05 13:54,Term Life,2023-06-05,1558235,Customer declined,,Application cancelled,,50,M,125000,Non-Tobacco User,10,425000,58.38,Mortgage
13589824894,2023-06-05 13:24,Term Life,2023-06-05,1558232,Pending,2023-06-05,Approved,,47,M,120000,Non-Tobacco User,20,550000,97.48,Facebook Paid
13588095557,2023-06-05 12:47,Term Life,2023-06-05,1558231,Customer declined,,Application cancelled,,45,F,175000,Non-Tobacco User,10,1000000,52.44,Affiliate
13588874536,2023-06-05 12:44,Term Life,,,,,,,31,F,,,,,34.81,Direct
13587992974,2023-06-05 12:35,Term Life,2023-06-05,1558230,Customer declined,2023-06-05,Approved,,35,M,120000,Non-Tobacco User,30,650000,71.43,Affiliate
13587655766,2023-06-05 11:56,Term Life,2023-06-05,1558227,Application declined,2023-06-07,Declined,,38,F,110000,Non-Tobacco User,25,1000000,76.83,SEO
13587794017,2023-06-05 11:41,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13587555971,2023-06-05 11:20,Term Life,,,,,,,36,F,180000,,,,64.09,SEO
13587296879,2023-06-05 11:14,Term Life,2023-06-05,1558229,Application declined,2023-06-22,Declined,,37,M,230000,Non-Tobacco User,25,1000000,98.17,SEO
13586779201,2023-06-05 11:03,Term Life,,,,,,,39,M,120000,,,,126.57,SEO
13587420448,2023-06-05 11:02,Term Life,,,,,,,36,F,,,,,61.74,Facebook Paid
13587476738,2023-06-05 11:02,Term Life,2023-06-05,1558224,Pending,2023-06-05,Approved,,27,F,54000,Tobacco User,30,600000,64.11,Google Paid
13586345302,2023-06-05 9:58,Term Life,,,,,,,44,M,,,,,132.96,SEO
13586421122,2023-06-05 9:52,Term Life,2023-06-05,1558223,Pending,2023-06-05,Approved,,44,F,50000,Non-Tobacco User,25,200000,35,Direct
13585437847,2023-06-05 8:54,Term Life,2023-06-05,1558220,Customer declined,,Application cancelled,,35,M,52500,Non-Tobacco User,30,375000,45.58,SEO
13585431929,2023-06-05 8:30,Term Life,,,,,,,43,M,,,,,165,Facebook Paid
13583517287,2023-06-05 5:37,Term Life,,,,,,,35,M,,,,,79.24,SEO
13582496893,2023-06-05 5:02,Term Life,,,,,,,38,M,,,,,63.85,SEO
13581841187,2023-06-05 3:54,Term Life,,,,,,,72,M,,,,,358.05,Facebook Paid
13581769025,2023-06-05 3:41,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13580206610,2023-06-05 1:06,Term Life,2023-06-05,1558219,Pending,2023-06-05,Approved,,45,F,45000,Non-Tobacco User,20,300000,34.27,Google Paid
13579958951,2023-06-04 23:19,Term Life,2023-06-05,1558215,Purchased,2023-06-04,Approved,2023-06-06,48,M,100000,Non-Tobacco User,10,700000,74.13,Google Paid
13579788215,2023-06-04 23:09,Term Life,,,,,,,22,M,,,,,94.59,Google Paid
13579843758,2023-06-04 23:08,Term Life,2023-06-05,1558217,Purchased,2023-06-04,Approved,2023-06-05,45,F,65000,Non-Tobacco User,10,1000000,52.44,Google Paid
13579678587,2023-06-04 22:21,Term Life,2023-06-05,1558211,Purchased,2023-06-06,Approved,2023-06-26,34,M,80000,Non-Tobacco User,10,600000,23.77,SEO
13579621444,2023-06-04 22:01,Term Life,2023-06-05,1558213,Purchased,2023-06-04,Approved,2023-06-09,33,F,65000,Non-Tobacco User,10,600000,17.47,SEO
13578962226,2023-06-04 21:28,Term Life,,,,,,,33,F,,,,,70.28,Google Paid
13578009347,2023-06-04 21:22,Term Life,,,,,,,62,F,,,,,77.63,Direct
13578976151,2023-06-04 21:17,Term Life,,,,,,,46,F,,,,,30.52,Google Paid
13578965270,2023-06-04 21:14,Term Life,,,,,,,50,F,,,,,27.35,Google Paid
13577848187,2023-06-04 19:58,Term Life,2023-06-04,1558207,Purchased,2023-06-06,Approved,2023-06-13,44,F,90000,Non-Tobacco User,10,1000000,48.83,Google Paid
13577670303,2023-06-04 18:56,Term Life,2023-06-04,1558209,Purchased,2023-06-04,Approved,2023-06-05,41,M,100000,Non-Tobacco User,10,1000000,53.3,Google Paid
13578581135,2023-06-04 18:45,Critical Illness,,,,,,,61,F,,,,,29.59,Direct
13576263495,2023-06-04 16:31,Term Life,,,,,,,60,M,,,,,341.81,Facebook Paid
13576178545,2023-06-04 15:44,Term Life,2023-06-04,1558205,Pending,2023-06-04,Approved,,28,M,45000,Non-Tobacco User,15,500000,26.72,Facebook Paid
13576115340,2023-06-04 15:28,Term Life,,,,,,,30,F,100000,,,,34.81,Facebook Paid
13576989743,2023-06-04 15:24,Term Life,2023-06-04,1558200,Pending,2023-06-04,Approved,,51,M,68000,Non-Tobacco User,30,500000,270.26,Direct
13576107297,2023-06-04 14:59,Term Life,2023-06-04,1558203,Pending,2023-06-04,Approved,,49,F,0,Non-Tobacco User,30,500000,158.74,Direct
13576867168,2023-06-04 14:48,Term Life,2023-06-04,1558197,Application declined,2023-06-06,Declined,,53,M,15000,Non-Tobacco User,20,500000,174.3,SEO
13576828675,2023-06-04 14:26,Term Life,,,,,,,43,M,,,,,67.64,Facebook Paid
13576745290,2023-06-04 14:23,Term Life,2023-06-04,1558198,Purchased,2023-06-04,Approved,2023-06-05,48,F,75000,Non-Tobacco User,20,500000,68.49,SEO
13576776750,2023-06-04 14:06,Term Life,2023-06-04,1558195,Application declined,2023-06-04,Declined,,23,M,60000,Non-Tobacco User,30,500000,66.67,SEO
13575926102,2023-06-04 13:20,Term Life,,,,,,,52,M,,,,,67.02,Affiliate
13575816511,2023-06-04 12:46,Term Life,2023-06-04,1558193,Purchased,2023-06-04,Approved,2023-06-05,42,M,253150,Non-Tobacco User,25,1500000,232.31,Direct
13575809680,2023-06-04 12:29,Term Life,,,,,,,35,M,,,,,105.92,Direct
13575265444,2023-06-04 12:22,Term Life,,,,,,,42,M,253150,,,,308.24,Direct
13575614900,2023-06-04 11:52,Term Life,2023-06-04,1558190,Application declined,2023-06-28,Declined,,54,F,30000,Non-Tobacco User,15,250000,62.02,Google Paid
13575149196,2023-06-04 11:03,Term Life,,,,,,,41,F,,,,,21.68,Direct
13574835995,2023-06-04 10:06,Critical Illness,,,,,,,51,F,42000,,,,53.18,Direct
13574172774,2023-06-04 7:04,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13574267512,2023-06-04 6:55,Term Life,,,,,,,58,M,60000,,,,98.9,SEO
13574124108,2023-06-04 6:52,Term Life,,,,,,,35,F,,,,,43.07,Google Paid
13572415343,2023-06-04 2:16,Term Life,2023-06-04,1558187,Purchased,2023-06-04,Approved,2023-06-05,42,F,150000,Non-Tobacco User,10,500000,22.88,Affiliate
13571704501,2023-06-04 2:11,Critical Illness,,,,,,,29,F,14000,,,,23.68,Affiliate
13571343274,2023-06-04 1:58,Term Life,2023-06-04,1558183,Pending,,In Progress,,34,F,0,Non-Tobacco User,30,1000000,73.22,Facebook Paid
13571729167,2023-06-04 1:47,Term Life,,,,,,,34,M,,,,,31.2,SEO
13571615037,2023-06-04 1:36,Term Life,2023-06-04,1558185,Application declined,2023-06-06,Declined,,29,M,111000,Non-Tobacco User,30,1000000,78.55,Facebook Paid
13571210620,2023-06-04 1:32,Term Life,2023-06-04,1558186,Purchased,2023-06-28,Approved,2023-06-28,45,M,180000,Non-Tobacco User,10,500000,40.38,Affiliate
13571626796,2023-06-04 1:29,Term Life,,,,,,,57,M,,,,,153.26,Direct
13571057223,2023-06-04 0:44,Term Life,,,,,,,34,M,,,,,36.85,Direct
13570756943,2023-06-03 23:04,Critical Illness,2023-06-04,1558181,Customer declined,,Application cancelled,,37,F,47000,Non-Tobacco User,15,250000,99.17,Affiliate
13570581095,2023-06-03 22:27,Term Life,2023-06-04,1558180,Pending,,In Progress,,21,F,900,Non-Tobacco User,30,100000,9.23,Google Paid
13570316203,2023-06-03 20:58,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13570216561,2023-06-03 20:10,Term Life,,,,,,,55,F,,,,,71.99,Facebook Paid
13570104115,2023-06-03 19:50,Term Life,2023-06-04,1558178,Application declined,2023-07-13,Declined,,51,F,55000,Non-Tobacco User,15,500000,75.12,Facebook Paid
13569598639,2023-06-03 17:01,Term Life,2023-06-03,1558175,Purchased,2023-06-07,Approved,2023-06-08,36,F,65000,Non-Tobacco User,15,250000,14.52,Mortgage
13569563170,2023-06-03 16:51,Term Life,2023-06-03,1558176,Purchased,2023-06-03,Approved,2023-06-08,35,M,110000,Non-Tobacco User,15,250000,17.4,Mortgage
13568765364,2023-06-03 16:37,Term Life,,,,,,,46,M,,,,,39.87,Google Paid
13568801866,2023-06-03 16:36,Term Life,,,,,,,22,M,40000,,,,29.36,Google Paid
13568801859,2023-06-03 16:36,Term Life,2023-06-03,1558174,Pending,,In Progress,,60,F,180000,Tobacco User,15,100000,94.36,Google Paid
13568386968,2023-06-03 14:42,Term Life,2023-06-03,1558170,Customer declined,2023-06-03,Approved,,36,F,60000,Non-Tobacco User,30,300000,31.22,Direct
13568208541,2023-06-03 14:22,Term Life,2023-06-03,1558172,Customer declined,,Application cancelled,,36,M,100000,Non-Tobacco User,30,300000,41.34,Direct
13568256837,2023-06-03 14:13,Term Life,,,,,,,35,M,,,,,97.06,Google Paid
13568350626,2023-06-03 14:12,Term Life,,,,,,,46,M,,,,,158.88,Direct
13568234647,2023-06-03 14:03,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13568198719,2023-06-03 13:52,Critical Illness,,,,,,,71,M,,,,,172.21,Affiliate
13567935367,2023-06-03 13:36,Term Life,2023-06-03,1558166,Customer declined,2023-06-06,Approved,,32,F,45000,Non-Tobacco User,30,500000,36.88,SEO
13568108667,2023-06-03 13:25,Critical Illness,,,,,,,61,M,,,,,731.67,Direct
13567945362,2023-06-03 13:14,Term Life,2023-06-03,1558168,Customer declined,2023-06-06,Approved,,35,M,75000,Non-Tobacco User,30,500000,55.98,SEO
13567762590,2023-06-03 12:07,Term Life,2023-06-03,1558164,Customer declined,,Application cancelled,,56,M,100000,Tobacco User,10,100000,82.44,Affiliate
13567773541,2023-06-03 11:41,Term Life,2023-06-03,1558162,Customer declined,,Application cancelled,,43,M,110000,Non-Tobacco User,25,700000,124.29,Affiliate
13567505022,2023-06-03 11:23,Term Life,,,,,,,68,M,,,,,189.04,SEO
13567443639,2023-06-03 10:37,Term Life,2023-06-03,1558160,Purchased,2023-06-03,Approved,2023-06-05,42,F,95000,Non-Tobacco User,25,600000,71.65,Affiliate
13567305094,2023-06-03 10:21,Term Life,,,,,,,30,M,,,,,30.2,Google Paid
13567235477,2023-06-03 10:16,Term Life,,,,,,,39,F,,,,,31.48,Google Paid
13566037786,2023-06-03 8:02,Term Life,,,,,,,53,M,50000,,,,155.73,SEO
13565116210,2023-06-03 7:57,Term Life,,,,,,,30,M,,,,,45.63,Facebook Paid
13565754773,2023-06-03 7:32,Term Life,2023-06-05,1558158,Pending,2023-06-05,Approved,,29,F,4000,Non-Tobacco User,30,800000,47.49,Google Paid
13564612244,2023-06-03 5:40,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13564086144,2023-06-03 4:31,Term Life,,,,,,,62,F,,,,,1022.81,Affiliate
13562590627,2023-06-03 2:34,Term Life,2023-06-03,1558156,Customer declined,,Application cancelled,,29,F,20000,Tobacco User,30,550000,68.04,Facebook Paid
13562572873,2023-06-03 2:00,Term Life,,,,,,,25,M,,,,,20.56,Facebook Paid
13562063179,2023-06-03 0:37,Term Life,,,,,,,43,M,50000,,,,135.17,Facebook Paid
13562051875,2023-06-03 0:27,Term Life,,,,,,,32,F,,,,,36.88,Facebook Paid
13562166820,2023-06-03 0:26,Term Life,,,,,,,32,F,50000,,,,40.64,Facebook Paid
13562012240,2023-06-03 0:23,Term Life,2023-06-03,1558154,Customer declined,2023-06-03,Approved,,42,F,50000,Non-Tobacco User,15,800000,47.86,Facebook Paid
13561759521,2023-06-02 23:03,Critical Illness,,,,,,,31,F,,,,,23.44,Affiliate
13561434991,2023-06-02 21:43,Critical Illness,,,,,,,39,M,,,,,43.72,Affiliate
13559312170,2023-06-02 20:02,Term Life,2023-06-03,1558150,Application declined,2023-06-22,Declined,,49,F,65000,Non-Tobacco User,20,600000,88.56,TV Commercial
13558874445,2023-06-02 19:56,Term Life,,,,,,,25,F,,,,,44.82,SEO
13558748311,2023-06-02 19:28,Term Life,,,,,,,57,M,500000,,,,198.58,Facebook Paid
13558738062,2023-06-02 19:19,Term Life,,,,,,,49,F,,,,,36.2,Facebook Paid
13558708336,2023-06-02 19:03,Term Life,2023-06-02,1558147,Customer declined,,Application cancelled,,42,F,98000,Non-Tobacco User,10,1000000,41.6,SEO
13557897786,2023-06-02 18:13,Term Life,2023-06-02,1558146,Purchased,2023-06-02,Approved,2023-06-06,30,M,75000,Non-Tobacco User,10,200000,13.16,Friend or Family
13557352790,2023-06-02 17:29,Term Life,2023-06-02,1558142,Purchased,2023-06-22,Approved,2023-06-23,40,M,65000,Tobacco User,25,300000,97.26,Facebook Paid
13557272669,2023-06-02 17:11,Term Life,2023-06-02,1558144,Purchased,2023-06-19,Approved,2023-06-20,38,F,45000,Non-Tobacco User,25,300000,40.89,Facebook Paid
13557096499,2023-06-02 16:57,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13557166638,2023-06-02 16:55,Term Life,2023-06-02,1558139,Customer declined,2023-06-02,Approved,,32,M,117000,Non-Tobacco User,25,1000000,74.08,SEO
13557085625,2023-06-02 16:45,Term Life,2023-06-02,1558137,Customer declined,2023-06-02,Approved,,32,F,135000,Non-Tobacco User,25,1000000,52.86,SEO
13557002362,2023-06-02 16:12,Term Life,,,,,,,33,M,,,,,100.93,SEO
13556813106,2023-06-02 16:07,Term Life,2023-06-02,1558135,Application declined,2023-07-12,Declined,,49,F,40000,Non-Tobacco User,10,650000,51.73,Facebook Paid
13556847477,2023-06-02 15:49,Critical Illness,,,,,,,21,M,,,,,28.71,Affiliate
13556840253,2023-06-02 15:49,Critical Illness,,,,,,,37,F,,,,,39.28,Google Paid
13556760877,2023-06-02 15:49,Term Life,,,,,,,60,F,,,,,119.46,SEO
13556819252,2023-06-02 15:48,Term Life,,,,,,,28,M,,,,,41.35,Facebook Paid
13555478313,2023-06-02 14:24,Term Life,,,,,,,60,M,,,,,116.49,Google Paid
13554448722,2023-06-02 12:43,Critical Illness,,,,,,,39,M,,,,,32.66,Affiliate
13554281039,2023-06-02 12:30,Term Life,,,,,,,55,F,,,,,56.83,Affiliate
13554253496,2023-06-02 12:28,Term Life,,,,,,,29,M,,,,,366.5,Direct
13553838745,2023-06-02 11:47,Term Life,2023-06-02,1558134,Customer declined,,Application cancelled,,25,F,30000,Non-Tobacco User,10,100000,7.24,Affiliate
13553834044,2023-06-02 11:33,Critical Illness,,,,,,,66,F,,,,,57.85,Affiliate
13553741745,2023-06-02 11:12,Term Life,2023-06-02,1558129,Customer declined,2023-06-02,Approved,,36,F,65000,Non-Tobacco User,15,250000,14.52,Mortgage
13552868976,2023-06-02 11:07,Critical Illness,,,,,,,31,M,,,,,20.53,Affiliate
13552897943,2023-06-02 11:06,Critical Illness,,,,,,,26,F,5000,,,,22.54,Affiliate
13552702585,2023-06-02 11:01,Critical Illness,2023-06-02,1558132,Customer declined,2023-06-02,Approved,,56,F,56000,Non-Tobacco User,25,10000,50.26,Affiliate
13552535361,2023-06-02 10:43,Critical Illness,2023-06-02,1558127,Pending,2023-06-02,Approved,,46,M,70000,Non-Tobacco User,20,50000,56.16,Affiliate
13552057980,2023-06-02 10:40,Critical Illness,,,,,,,66,F,,,,,87.15,Affiliate
13552433287,2023-06-02 10:12,Term Life,2023-06-02,1558131,Customer declined,2023-06-02,Approved,,35,M,110000,Non-Tobacco User,15,250000,17.4,Mortgage
13551503765,2023-06-02 9:10,Term Life,,,,,,,36,F,70000,,,,20.69,Affiliate
13551472224,2023-06-02 9:03,Term Life,,,,,,,59,M,,,,,166.56,SEO
13551052434,2023-06-02 8:03,Term Life,2023-06-02,1558126,Customer declined,,Application cancelled,,31,F,60000,Non-Tobacco User,30,500000,34.81,Google Paid
13548204380,2023-06-02 2:38,Term Life,2023-06-02,1558124,Pending,2023-06-23,Approved,,24,F,24000,Non-Tobacco User,10,250000,9.37,Google Paid
13547734338,2023-06-02 1:07,Term Life,,,,,,,41,M,90000,,,,74.52,Friend or Family
13546354090,2023-06-02 0:38,Term Life,,,,,,,37,F,0,,,,42.62,Friend or Family
13547634016,2023-06-02 0:35,Term Life,,,,,,,54,F,,,,,21,Facebook Paid
13546260300,2023-06-02 0:21,Term Life,2023-06-02,1558118,Application declined,2023-06-30,Declined,,38,M,90000,Non-Tobacco User,15,425000,31.48,Affiliate
13547409244,2023-06-02 0:13,Term Life,2023-06-02,1558121,Pending,,In Progress,,54,F,16500,Non-Tobacco User,15,100000,28.56,SEO
13547468151,2023-06-01 23:59,Term Life,2023-06-02,1558120,Purchased,2023-06-28,Approved,2023-06-29,38,F,117000,Non-Tobacco User,15,425000,34,Affiliate
13547266706,2023-06-01 23:07,Term Life,2023-06-02,1558116,Customer declined,2023-06-01,Approved,,37,F,37000,Non-Tobacco User,20,500000,27.58,Affiliate
13546001511,2023-06-01 23:05,Critical Illness,,,,,,,35,F,,,,,44.61,SEO
13547172757,2023-06-01 23:01,Term Life,,,,,,,54,F,,,,,40.73,Google Paid
13547177339,2023-06-01 22:58,Term Life,2023-06-02,1558114,Pending,2023-06-06,Approved,,31,F,30000,Non-Tobacco User,30,100000,11.2,Direct
13545830446,2023-06-01 22:17,Term Life,2023-06-02,1558110,Pending,,In Progress,,34,F,36000,Non-Tobacco User,30,125000,14.61,Direct
13545768290,2023-06-01 22:15,Term Life,2023-06-01,1558112,Pending,2023-06-01,Approved,,45,M,195000,Non-Tobacco User,20,750000,103.21,SEO
13546697240,2023-06-01 21:07,Term Life,2023-06-02,1558108,Pending,2023-06-02,Approved,,43,F,70000,Non-Tobacco User,20,500000,43.64,Facebook Paid
13546828346,2023-06-01 21:00,Critical Illness,2023-06-01,1558106,Application declined,2023-06-01,Declined,,32,M,67000,Non-Tobacco User,30,100000,48.1,Google Paid
13546777722,2023-06-01 20:47,Critical Illness,2023-06-01,1558105,Application declined,2023-06-01,Declined,,28,F,45000,Non-Tobacco User,30,100000,39.82,Google Paid
13546615904,2023-06-01 20:36,Term Life,,,,,,,24,M,,,,,31.8,Affiliate
13545484179,2023-06-01 20:32,Term Life,,,,,,,29,F,,,,,14.54,Facebook Paid
13546785141,2023-06-01 20:29,Term Life,2023-06-02,1558104,Pending,2023-06-01,Approved,,31,F,26000,Non-Tobacco User,30,550000,37.84,Google Paid
13545337772,2023-06-01 19:44,Term Life,,,,,,,38,F,117000,,,,24.16,Direct
13546657326,2023-06-01 19:37,Critical Illness,,,,,,,39,M,60000,,,,46.07,Facebook Paid
